Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1779576776.670312,1943,0,1
3,OrderStatus,1779576776.672288,1464,0,1
2,Payment,1779576776.673781,2726,0,1
5,StockLevel,1779576776.676536,2382,0,1
1,NewOrder,1779576776.678944,6039,0,1
3,OrderStatus,1779576776.685040,12657,0,1
2,Payment,1779576776.697879,5783,0,1
2,Payment,1779576776.703834,3933,0,1
2,Payment,1779576776.707836,3626,0,1
2,Payment,1779576776.711516,4045,0,1
1,NewOrder,1779576776.715704,32327,0,1
1,NewOrder,1779576776.748094,5095,0,1
2,Payment,1779576776.753224,1809,0,1
1,NewOrder,1779576776.755061,4532,0,1
3,OrderStatus,1779576776.759625,3310,0,1
2,Payment,1779576776.762966,1726,0,1
2,Payment,1779576776.764718,1454,0,1
2,Payment,1779576776.766197,1554,0,1
3,OrderStatus,1779576776.767775,4895,0,1
1,NewOrder,1779576776.772700,15984,0,1
4,Delivery,1779576776.788760,12391,0,1
1,NewOrder,1779576776.801196,6286,0,1
2,Payment,1779576776.807533,1505,0,1
1,NewOrder,1779576776.809063,5023,0,1
1,NewOrder,1779576776.814148,2748,0,1
1,NewOrder,1779576776.816923,4622,0,1
2,Payment,1779576776.821573,2068,0,1
2,Payment,1779576776.823731,2059,0,1
1,NewOrder,1779576776.825846,5852,0,1
2,Payment,1779576776.831737,1592,0,1
3,OrderStatus,1779576776.833352,1937,0,1
1,NewOrder,1779576776.835327,2374,0,1
2,Payment,1779576776.837741,1449,0,1
2,Payment,1779576776.839228,1259,0,1
